OrderID,OrderDate,Product,Quantity,UnitPrice,Region,SalesRep,Status
ORD-100768,11/17/2023,Widget B,4.0,129.38,West ,Dana White,
ORD-101755,2024-10-22,Widget B,3.0,133.12,South,Evan Brooks,
ORD-101675,11-06-2024,Thingamajig,2.0,59.93,North,Alice Khan,  Completed  
ORD-100662,07/25/2023,Thingamajig,1.0,249.54,north,,Pending
ORD-101074,25-12-2024,Gadget X,1.0,478.71,South,,Pending
ORD-100144,2024/11/22,Gizmo Pro,1.0,297.44,,,Completed
ORD-101122,"Jul 17, 2023",Widget B,1.0,380.02,North,  Charlie Lee  ,Pending
ORD-100918,2023-06-15,Thingamajig,2.0,$426.47,,Bob Smith,COMPLETED
ORD-100703,03-04-2023,Widget B,3.0,$480.66,,Charlie Lee ,COMPLETED
ORD-100646,10-08-2023,GADGET X,1.0,99.62,North,Dana White,
ORD-100085,2024/03/18,Gadget Y,2.0,251.28,SOUTH,Bob Smith,completed
ORD-101842,2023-08-25,Gizmo Pro,4.0,9.53,East,Bob  Smith,Pending
ORD-100853,03/01/2023,Thingamajig,0.0,,South,Alice Khan,Completed
ORD-101352,"Sep 17, 2024",GADGET X,3.0,283.28,,Evan Brooks,Completed
ORD-101554,04-06-2024,Widget A,2.0,N/A,West ,Dana White,Pending
ORD-100411,07/19/2024,Thingamajig,2.0,371.94,north,Dana White,Cancelled
ORD-100867,"Jun 29, 2023",,0.0,156.74,  West   ,Bob Smith,Refunded
ORD-100722,01/18/2024,  Gadget X  ,2.0,$248.27,North,Charlie Lee,
ORD-101337,"Apr 21, 2024",Widget A,1.0,407.36, East,Bob Smith,Cancelled
ORD-100212,"Feb 05, 2023",Doohickey,3.0,349.89,north,Evan Brooks,
ORD-100735,2024/08/21,Widget A,2.0,335.78,West,,Refunded
ORD-100293,06/12/2024,Gizmo Pro,1.0,338.64,South,Alice Khan,Pending
ORD-100708,08/08/2024,Sprocket,4.0,325.45,north,alice khan,Cancelled
ORD-101596,"Sep 27, 2023",Sprocket,2.0,5.36,  South  ,Fiona Grant,Completed
ORD-100464,01/29/2024,Widget B,4.0,$198.1,East,  Alice Khan  ,
ORD-100861,22-06-2023,Sprocket,1.0,$131.5,South,Bob  Smith,
ORD-101405,2023-10-29,Thingamajig,2.0,$476.07,East,Dana White,Cancelled
ORD-101628,14-06-2023,Widget B,2.0,$77.48,West ,Fiona Grant,Pending
ORD-100198,"Sep 04, 2023",  Doohickey  ,2.0,247.6,East,,Pending
ORD-100359,18-11-2024,  Gadget Y  ,2.0,423.48,north,Fiona Grant,Completed
ORD-101473,2024-12-20,  widget a  ,2.0,6.42,East,Dana White,Completed
ORD-100274,19-08-2023,Widget B,1.0,76.45,South,Evan Brooks,  completed  
,,,,,,,
ORD-100543,2023-05-30,Widget A,1.0,157.9,north,  alice khan  ,Cancelled
ORD-100350,04/12/2023,Gizmo Pro,2.0,317.56,West ,Charlie Lee,Cancelled
ORD-100002,16-02-2024,Thingamajig,-1.0,343.62, East,  Dana White  ,Pending
ORD-101801,09/29/2023,Widget A,3.0,248.4,South,Alice Khan,completed
ORD-101402,14-11-2024,Sprocket,2.0,109.88,East,Alice Khan,Completed
ORD-100631,2023/02/12,Thingamajig,3.0,171.51,East,Fiona Grant,Completed
ORD-101666,02/27/2023,Thingamajig,1.0,148.19, East,Dana White,Completed
ORD-100036,"Feb 13, 2023",Sprocket,2.0,240.26,West ,Alice Khan,Cancelled
ORD-101154,"Apr 15, 2023",  GADGET X  ,1.0,371.05,West ,Charlie Lee,Completed
ORD-100255,2023/04/08,Thingamajig,3.0,140.96,West ,Charlie Lee ,
ORD-100482,02-06-2023,Widget B,3.0,446.26,East,  alice khan  ,Completed
ORD-100298,02/07/2023,Widget B,0.0,14.44,West ,Bob  Smith,Refunded
ORD-101724,04-08-2023,Gizmo Pro,4.0,453.29,South,Evan Brooks,Completed
ORD-100127,2023/06/16,Gizmo Pro,2.0,146.04,South,Alice Khan,completed
ORD-100842,07/26/2024,Gadget X,1.0,450.3, East,Fiona Grant,Completed
ORD-100637,"Mar 20, 2024",Gadget X,1.0,34.64,West,Alice Khan,Pending
ORD-100963,2024-07-26,Widget A,1.0,101.73,  North  ,,  Completed  
ORD-100682,"Jun 28, 2024",Gizmo Pro,3.0,13.28,South,Alice Khan,Completed
ORD-101196,2024/06/11,Gizmo Pro,4.0,6.55,North,,completed
ORD-100398,"Jun 04, 2023",Doohickey,3.0,N/A,East,Charlie Lee,Refunded
ORD-101854,08/08/2024,Gizmo Pro,4.0,190.18,West,Fiona Grant,Completed
ORD-100118,10/03/2023,Gadget Y,1.0,404.83,South,,COMPLETED
ORD-100123,2024-07-31,Gadget Y,2.0,N/A,West,Charlie Lee,Pending
ORD-101682,08-06-2023,Sprocket,2.0,438.23,South,Dana White,Completed
ORD-100328,"Jul 03, 2023",Gadget Y,1.0,316.59,South,Charlie Lee,Completed
ORD-101222,2023/10/11,Gizmo Pro,,38.03,West,Charlie Lee,  Completed  
ORD-101503,2024-06-19,Doohickey,1.0,,,Bob  Smith,  Completed  
ORD-100780,22-08-2024,  Widget A  ,1.0,270.37,SOUTH,Dana White,completed
ORD-100149,2024/09/25,Sprocket,1.0,444.4,,Bob Smith,Completed
ORD-101701,2023/03/10,Gadget Y,2.0,333.18, East,Bob Smith,Cancelled
ORD-101195,11-06-2023,Gadget X,1.0,N/A, East,Dana White,Pending
ORD-101866,2023-01-09,Doohickey,1.0,468.44,north,Alice Khan,Completed
ORD-101141,"Dec 07, 2024",GADGET X,2.0,$56.55,north,Dana White,Refunded
ORD-100748,01/10/2023,Doohickey,2.0,-423.44,South,Bob Smith,Completed
ORD-100878,2024/06/26,Gadget X,4.0,402.14,,Charlie Lee ,  Completed  
ORD-100659,"May 06, 2023",Gadget X,1.0,435.86,north,Fiona Grant,Completed
ORD-100874,"Oct 06, 2023",Gadget X,1.0,484.92,North,Bob  Smith,Cancelled
ORD-101622,"Feb 22, 2024",Gadget X,2.0,404.71,,Charlie Lee ,Completed
ORD-101356,"May 25, 2023",,1.0,300.23,SOUTH,Dana White,Completed
ORD-100900,2023-11-06,Gadget X,3.0,$11.87,north,Evan Brooks,Completed
ORD-100228,29-04-2024,Gadget X,2.0,340.86,,Charlie Lee ,completed
ORD-101875,2024/07/04,Gizmo Pro,,$279.8,East,Alice Khan,Cancelled
ORD-100666,07/12/2023,Gizmo Pro,3.0,459.51,East,Fiona Grant,Completed
ORD-100246,"Jan 07, 2024",Widget A,3.0,227.89,West ,  Alice Khan  ,Completed
ORD-100866,"Jul 26, 2023",Widget A,3.0,26.69,North,Fiona Grant,Completed
ORD-100973,12/11/2024,Gadget X,1.0,201.76, East,Dana White,Completed
ORD-101702,2024-10-07,Sprocket,,332.52,north,Bob Smith,Pending
ORD-100669,06/11/2023,Thingamajig,5.0,484.98,East,Dana White,Completed
ORD-101621,2024/02/07,  Sprocket  ,1.0,442.75,West,Evan Brooks,Completed
ORD-101053,31-08-2023,Gadget X,1.0,492.92,north,Dana White,Completed
ORD-101512,2023-11-08,Gizmo Pro,2.0,169.45,,Bob Smith,Refunded
ORD-100643,27-05-2024,  Sprocket  ,2.0,463.22,East,Dana White,Pending
ORD-100892,26-05-2024,Doohickey,1.0,463.49,West,Charlie Lee ,Completed
ORD-101574,2023/07/06,Doohickey,1.0,375.31,West,Evan Brooks,Completed
ORD-101482,"Mar 28, 2023",Sprocket,2.0,-71.09,West,Bob Smith,Completed
ORD-100309,11-08-2024,Widget A,2.0,492.28,North,Alice Khan,Cancelled
ORD-101478,18-01-2023,Doohickey,4.0,479.02,West ,,Refunded
ORD-101432,08/17/2023,Widget B,1.0,158.89,North,Bob  Smith,Pending
ORD-100240,07-05-2024,Thingamajig,2.0,444.32,West ,Evan Brooks,COMPLETED
ORD-100393,01/16/2024,Doohickey,1.0,65.54,SOUTH,Charlie Lee ,Pending
ORD-101232,2023-05-31,Widget A,2.0,-402.93,South,,completed
ORD-100200,2023/10/09,  Widget B  ,2.0,$64.4,West,Charlie Lee,Completed
ORD-100477,"May 16, 2024",Thingamajig,,408.8,North,Evan Brooks,Pending
ORD-100546,23-01-2024,Sprocket,0.0,141.11,north,Bob Smith,Refunded
ORD-101140,2023/12/26,Widget B,4.0,411.11,West,Bob Smith,Completed
ORD-101024,11-09-2023,Doohickey,-1.0,67.57, East,Fiona Grant,
ORD-101366,01-11-2024,  widget a  ,1.0,411.69,,Dana White,  Pending  
ORD-101349,02/03/2024,Gadget X,2.0,371.94,SOUTH,,Refunded
ORD-101756,2023-12-18,Widget B,5.0,86.36,  West  ,Evan Brooks,  Pending  
ORD-101878,2024/09/19,Widget B,1.0,310.49,West,Bob  Smith,Completed
ORD-100877,2024-01-18,  Thingamajig  ,1.0,255.44,,alice khan,Completed
ORD-100800,14-03-2023,Gizmo Pro,4.0,N/A,South,Dana White,
ORD-101457,2023-05-21,Widget B,1.0,489.07,South,Alice Khan,Pending
ORD-100414,11/21/2023,Gizmo Pro,3.0,420.29, East,Alice Khan,Pending
ORD-101267,2023/03/14,Doohickey,1.0,252.74,  North  ,Fiona Grant,Completed
ORD-101311,2024-11-22,Gizmo Pro,1.0,31.63,South,Alice Khan,COMPLETED
ORD-101304,"Nov 22, 2024",Widget B,3.0,414.11,South,Dana White,
ORD-100871,2024-05-02,GADGET X,1.0,$367.81, East,Alice Khan,Completed
ORD-100015,2024-01-13,Widget A,1.0,$136.58,East,alice khan,Completed
ORD-101123,2024-12-14,Doohickey,2.0,-175.18,north,Alice Khan,completed
ORD-100522,"May 28, 2024",Gadget X,4.0,437.04,,  Bob Smith  ,Completed
,,,,,,,
ORD-100075,08/08/2024,Gadget X,2.0,344.58,West,Bob Smith,COMPLETED
ORD-101282,2024/03/01,Widget A,1.0,$108.67,North,Bob  Smith,Refunded
ORD-100488,2023-07-14,Gadget Y,3.0,,East,Bob Smith,Pending
ORD-100054,27-11-2024,GADGET X,1.0,265.01,East,alice khan,  Pending  
ORD-101374,2023/09/28,Doohickey,1.0,N/A,South,Charlie Lee ,Pending
ORD-100262,2024/02/04,widget a,1.0,$107.43,East,  Charlie Lee  ,Pending
ORD-101178,"Oct 08, 2024",Thingamajig,3.0,212.56,South,Charlie Lee,Completed
ORD-101004,09-08-2024,  Gizmo Pro  ,3.0,$491.59,SOUTH,Fiona Grant,  Completed  
ORD-100348,"Jul 23, 2023",Sprocket,1.0,282.54,North,Alice Khan,completed
ORD-101042,2024-05-11,,2.0,76.75,West,Fiona Grant,Pending
ORD-101505,14-03-2024,,,$208.91,South,alice khan,  Completed  
ORD-100658,2024/05/23,Gadget X,1.0,399.66,north,Dana White,Completed
ORD-101111,06/08/2024,Gadget Y,2.0,443.28,South,Bob  Smith,Pending
ORD-100438,"Nov 08, 2024",Doohickey,1.0,25.97,West,Bob Smith,Completed
ORD-100715,"Sep 07, 2024",  Gadget X  ,3.0,,  North  ,Charlie Lee ,Completed
ORD-101281,04/18/2024,Gadget X,2.0,$426.66,  SOUTH  ,  Dana White  ,Cancelled
ORD-100126,"Jul 31, 2023",Widget A,2.0,183.82,East,Evan Brooks,  Completed  
ORD-101040,2024-11-10,Thingamajig,2.0,41.09,West ,Alice Khan,Refunded
ORD-100237,2024-02-20,Doohickey,3.0,328.66,East,  Bob Smith  ,Completed
ORD-101323,"Jun 07, 2024",Sprocket,2.0,411.68,  SOUTH  ,Fiona Grant,
ORD-100481,07/07/2023,Gizmo Pro,1.0,451.63,East,Charlie Lee,Completed
ORD-100465,2023/08/14,  Widget B  ,1.0,166.55,West,Charlie Lee,Cancelled
ORD-101638,"Sep 13, 2023",Widget A,4.0,231.6,  South  ,alice khan,Cancelled
ORD-100153,2024/05/31,Gadget Y,1.0,405.36,East,Charlie Lee,Pending
ORD-100524,01/29/2023,Thingamajig,2.0,158.72,,Fiona Grant,Completed
ORD-100143,"Jun 30, 2024",Gadget X,1.0,N/A,  North  ,,  Completed  
ORD-101497,"Jun 15, 2024",Widget B,,289.74,,Fiona Grant,Cancelled
ORD-100028,"Jul 13, 2024",Doohickey,1.0,354.2,South,,Pending
ORD-100686,2024/01/05,Widget B,1.0,-357.26,East,Alice Khan,Completed
ORD-101011,03/25/2024,  Gadget Y  ,3.0,,East,Alice Khan,  completed  
ORD-101137,2023-01-30,Gadget X,4.0,,North,  Alice Khan  ,  Completed  
ORD-100236,2023-02-12,Thingamajig,1.0,,East,Evan Brooks,Completed
ORD-101048,2023-12-23,Widget B,-1.0,497.01,North,,Completed
ORD-100065,26-05-2023,  widget a  ,1.0,125.96,East,Bob  Smith,Pending
ORD-101081,01/03/2023,Gizmo Pro,2.0,478.23, East,  Evan Brooks  ,Completed
ORD-100201,10/10/2024,Gadget Y,2.0,284.0,South,Charlie Lee,Refunded
ORD-101252,01-01-2024,  Widget A  ,2.0,204.06,East,Charlie Lee,COMPLETED
ORD-100008,09/12/2024,Doohickey,0.0,$204.96,SOUTH,Alice Khan,Pending
ORD-100770,2023/11/25,Widget B,1.0,472.77,  SOUTH  ,Evan Brooks,COMPLETED
ORD-100911,2024-03-12,GADGET X,2.0,-380.31,West,Evan Brooks,  Refunded  
ORD-100152,"Oct 25, 2024",  Sprocket  ,1.0,$96.46,West,Dana White,Completed
ORD-100996,2023/12/18,Gadget X,4.0,372.77,West,Bob  Smith,Completed
ORD-101279,2023/03/31,Thingamajig,1.0,304.37,,    ,Completed
ORD-101233,09/11/2023,Gizmo Pro,1.0,-148.65,North,Fiona Grant,completed
ORD-101824,03/28/2024,Widget A,4.0,206.55,South,Charlie Lee ,Completed
ORD-100738,2023/01/04,GADGET X,2.0,-412.83,North,Evan Brooks,Completed
ORD-101436,12/05/2024,Widget B,1.0,342.31,  north  ,Charlie Lee,  Completed  
ORD-100033,"Nov 25, 2024",Gizmo Pro,1.0,291.78,South,Fiona Grant,Pending
ORD-100836,02/22/2024,Doohickey,2.0,14.22,East,Dana White,Completed
ORD-100912,2024/04/21,Gadget Y,2.0,115.78,West,Dana White,completed
ORD-100280,2024/03/20,Widget A,1.0,482.84,North,Charlie Lee,Pending
ORD-101103,2023/08/17,Gadget X,1.0,336.23, East,Dana White,  Completed  
ORD-101067,2023-01-23,Gizmo Pro,3.0,80.45,,Dana White,Pending
ORD-100203,2023/02/13,Gadget Y,1.0,161.13,South,Dana White,completed
ORD-100799,07-05-2023,Widget A,1.0,354.73,North,  Charlie Lee  ,Completed
ORD-100613,2023-01-05,Thingamajig,4.0,384.72,West,Evan Brooks,Completed
ORD-101148,2023/01/10,  Widget B  ,1.0,417.98,West,Fiona Grant,Completed
ORD-101358,2024-06-19,Sprocket,4.0,$157.62,West ,Bob Smith,Pending
ORD-101910,2024/04/05,Widget A,2.0,$365.29,north,Alice Khan,Completed
ORD-100188,"Aug 15, 2023",Sprocket,1.0,250.61,West ,Charlie Lee,Completed
ORD-101283,01-01-2024,Thingamajig,1.0,236.26,SOUTH,Charlie Lee,Pending
ORD-101892,04-11-2024,Gadget Y,3.0,308.28,  West  ,Fiona Grant,Completed
ORD-101930,10/24/2024,  Widget B  ,2.0,42.2,East,Bob Smith,Completed
ORD-101587,2023-04-23,  Doohickey  ,3.0,148.35,South,Alice Khan,Completed
ORD-100156,02/07/2023,  Gizmo Pro  ,5.0,$431.76,North,Dana White,Completed
ORD-100420,"Feb 08, 2023",Sprocket,1.0,391.16,West ,Alice Khan,completed
ORD-100410,2024-06-18,Gadget X,3.0,,West,Fiona Grant,Completed
ORD-100827,2024/01/17,Doohickey,1.0,92.9,East,Charlie Lee,Completed
ORD-100615,07/28/2023,Thingamajig,-1.0,492.73,North,Bob Smith,  Pending  
ORD-100462,2023-04-16,Widget A,5.0,-279.34,,,Completed
ORD-101151,2023/06/12,Thingamajig,,$390.98,North,Alice Khan,COMPLETED
ORD-101620,2024/03/22,Gizmo Pro,2.0,23.32,SOUTH,Dana White,Cancelled
ORD-100426,2024-08-20,Widget B,3.0,$234.56,north,,Cancelled
ORD-100642,25-03-2023,Thingamajig,4.0,466.08,East,Bob Smith,Pending
ORD-101730,2023-05-20,Sprocket,5.0,403.94,West ,Charlie Lee,Completed
ORD-101054,2024/05/18,Thingamajig,4.0,384.11,East,Charlie Lee,Cancelled
ORD-100006,03-03-2023,Gadget X,3.0,425.42,  West  ,,
ORD-100247,"May 29, 2024",  Widget B  ,1.0,496.31,,Alice Khan,Completed
ORD-100157,2023/09/10,Gadget X,1.0,25.7,north,Bob  Smith,Completed
ORD-100064,"Jan 07, 2023",Widget A,3.0,$152.68,West,,Completed
ORD-100677,"Jul 30, 2024",Gadget X,1.0,379.46,North,Fiona Grant,Cancelled
ORD-101259,2024/03/25,widget a,3.0,437.62,South,Charlie Lee ,
ORD-100690,2023-03-15,Gizmo Pro,1.0,443.02,North,Charlie Lee,Pending
ORD-101798,19-04-2024,Gadget Y,3.0,190.7,SOUTH,,Refunded
ORD-101860,"Apr 04, 2024",Gizmo Pro,5.0,$269.15,  East  ,Alice Khan,Completed
ORD-100515,20-04-2023,  Widget B  ,2.0,97.83, East,Alice Khan,  Completed  
ORD-100334,22-11-2023,Doohickey,1.0,288.23,East,,Cancelled
ORD-100562,01/17/2023,Widget A,1.0,108.57,South,Dana White,Refunded
ORD-100909,2023/12/19,Doohickey,4.0,329.12,,Charlie Lee,Completed
ORD-101396,2024/03/09,Sprocket,3.0,415.61,West,Fiona Grant,Completed
ORD-100484,2023-07-20,Sprocket,3.0,$428.79,north,Bob  Smith,  Pending  
ORD-101680,"Jul 20, 2023",Sprocket,1.0,$126.34,   East  ,Bob Smith,Completed
ORD-101183,22-10-2024,Sprocket,2.0,$429.69,North,,completed
ORD-101212,14-02-2024,  Sprocket  ,1.0,303.57,West ,Dana White,Completed
ORD-100600,2024/08/28,Sprocket,0.0,$15.53,South,Dana White,Cancelled
ORD-101226,2023-01-10,Widget A,,410.04,South,Fiona Grant,Completed
ORD-100168,"Jul 06, 2023",Widget A,1.0,135.94,East,Dana White,completed
ORD-101216,"Jul 19, 2024",Widget B,1.0,188.26,West,  Bob  Smith  ,Refunded
ORD-101490,01/30/2023,Widget B,1.0,246.62,SOUTH,,Cancelled
ORD-100518,03/08/2024,Widget A,4.0,$118.33,East,Charlie Lee ,COMPLETED
ORD-101174,"Jul 17, 2024",Gadget X,1.0,354.86,North,Bob  Smith,Completed
ORD-101417,"Nov 14, 2023",Gizmo Pro,5.0,408.63,East,  Alice Khan  ,Completed
ORD-101577,2024-11-15,Doohickey,1.0,209.13,,,Pending
ORD-100210,2023-08-03,widget a,1.0,396.54,north,Dana White,Cancelled
ORD-101483,21-11-2023,,2.0,457.04,East,  Evan Brooks  ,Completed
ORD-100902,10/26/2023,Gadget X,4.0,N/A,north,  Fiona Grant  ,completed
ORD-100832,2023/11/08,Widget B,1.0,290.69,East,Dana White,Completed
ORD-100903,2024/12/15,Sprocket,2.0,$455.34,West,Evan Brooks,
ORD-101277,07-02-2024,Gizmo Pro,2.0,$139.62,  north  ,Evan Brooks,Completed
ORD-100648,2023/12/17,Widget A,4.0,400.73,SOUTH,Charlie Lee,Completed
ORD-100720,"Jan 05, 2023",GADGET X,2.0,94.38,  East  ,Bob Smith,Completed
ORD-101869,2024/07/15,widget a,1.0,345.66,north,  Bob Smith  ,COMPLETED
ORD-100466,2024/09/13,Gizmo Pro,5.0,285.74,North,Evan Brooks,Completed
ORD-100001,03/29/2023,widget a,1.0,381.04,,Charlie Lee,Completed
ORD-100213,2024/07/01,Widget B,1.0,217.67,  North  ,Charlie Lee ,Completed
ORD-101807,"Sep 09, 2024",Gizmo Pro,2.0,449.0, East,Bob Smith,Completed
ORD-101768,"Feb 15, 2024",Gadget X,1.0,N/A,north,Dana White,Cancelled
ORD-100936,2024-05-07,Gadget X,1.0,182.99,,Charlie Lee,  COMPLETED  
ORD-100024,2023-12-19,Doohickey,2.0,34.83,South,Charlie Lee,completed
ORD-100037,2023/04/05,Gadget X,3.0,400.52, East,,  COMPLETED  
ORD-100622,20-04-2023,Widget A,2.0,411.86,North,Charlie Lee,Cancelled
ORD-101459,"Feb 07, 2024",Gadget Y,1.0,-438.98,north,Charlie Lee,Refunded
ORD-101813,2024-09-14,Doohickey,4.0,324.9,,Charlie Lee ,Completed
ORD-101695,16-11-2024,Sprocket,1.0,345.68, East,Evan Brooks,Completed
ORD-101107,2024/10/04,Sprocket,3.0,63.81,North,Bob Smith,  Pending  
ORD-100639,2024-10-14,widget a,1.0,365.35,East,Bob Smith,completed
ORD-101118,09/24/2023,Widget B,5.0,221.03,North,Charlie Lee ,Completed
ORD-101754,27-03-2023,Gizmo Pro,1.0,434.25,West,Dana White,Completed
ORD-100575,2024-08-05,  Thingamajig  ,5.0,438.21,,Dana White,Refunded
ORD-101721,11/01/2024,Sprocket,1.0,$225.66,South,Evan Brooks,Completed
ORD-100500,"Jan 19, 2023",widget a,2.0,227.21,SOUTH,Dana White,Completed
ORD-100539,"Mar 07, 2024",Widget A,4.0,348.28,South,Alice Khan,Pending
ORD-101069,02/02/2024,Doohickey,2.0,$168.48,  West  ,Dana White,
ORD-100599,2023/04/16,,0.0,399.4,East,Evan Brooks,Completed
ORD-101199,2024/02/29,  Widget A  ,2.0,,  West   ,Bob Smith,Completed
ORD-101432,2023-04-15,Sprocket,1.0,$441.09,North,Dana White,Cancelled
ORD-100978,03/09/2023,Widget A,0.0,$231.65,South,Charlie Lee,Completed
ORD-101572,2023-02-17,Gadget X,3.0,$419.17,,Fiona Grant,Refunded
ORD-101609,05/05/2024,Widget A,-1.0,271.6,West,Bob Smith,
ORD-100197,2024/12/12,Widget B,4.0,392.08,East,Dana White,Completed
ORD-101784,09/18/2023,GADGET X,4.0,476.13,West ,Alice Khan,
ORD-101547,"Aug 02, 2023",Gadget Y,2.0,479.22,West,Evan Brooks,Completed
ORD-101540,2024/07/16,Sprocket,2.0,41.21,East,Fiona Grant,Completed
ORD-101829,01/23/2023,Gadget X,2.0,373.58, East,Bob  Smith,Pending
ORD-101399,09-04-2024,widget a,2.0,328.0,West,Evan Brooks,Pending
ORD-101022,"Mar 05, 2024",Widget B,1.0,447.07,East,Charlie Lee,Completed
ORD-100935,"Apr 16, 2023",Thingamajig,5.0,$374.05,South,Evan Brooks,Completed
ORD-101471,"Oct 31, 2024",Sprocket,1.0,221.3,East,Charlie Lee,Completed
ORD-100119,2024-11-06,Widget A,2.0,$496.71,West,Alice Khan,Completed
ORD-101635,18-07-2023,GADGET X,1.0,$491.81,East,Dana White,completed
ORD-100289,"Jan 26, 2023",Doohickey,3.0,$32.55,SOUTH,Charlie Lee,Completed
ORD-100745,2023/10/14,Gadget X,,254.89,  West  ,Charlie Lee,Refunded
ORD-100565,"Jul 30, 2023",Sprocket,1.0,96.47,North,  Bob Smith  ,Pending
ORD-100700,2023/08/02,Widget B,2.0,480.8,north,Evan Brooks,Completed
ORD-100857,24-05-2023,Sprocket,2.0,162.67,,Charlie Lee,completed
ORD-101456,2023/04/06,  Doohickey  ,2.0,142.72,South,Dana White,Pending
ORD-100347,2024/12/29,Widget B,4.0,353.74,North,,COMPLETED
ORD-101691,02-06-2023,Doohickey,1.0,378.44,East,Charlie Lee ,Completed
ORD-100677,"May 04, 2023",Sprocket,1.0,-106.13,East,Dana White,Refunded
ORD-101217,27-05-2023,Gadget X,3.0,465.36,West,Alice Khan,Pending
ORD-101122,"Nov 03, 2024",Doohickey,5.0,454.51,West ,Evan Brooks,Cancelled
ORD-100351,06/19/2024,  Thingamajig  ,4.0,207.83,West,Alice Khan,  Completed  
ORD-101653,2023-05-25,Widget A,5.0,,South,Evan Brooks,Cancelled
ORD-100810,12-03-2023,  Sprocket  ,1.0,152.68, East,Charlie Lee,  Completed  
ORD-100899,2023/02/08,Thingamajig,1.0,131.62,  West  ,Fiona Grant,Completed
ORD-100934,2024-05-30,Sprocket,2.0,$172.18,East,Charlie Lee,Cancelled
ORD-100179,03/31/2024,Thingamajig,1.0,205.87, East,Bob Smith,Pending
ORD-100292,2024/09/07,Gadget Y,3.0,N/A,  West  ,  Bob Smith  ,Completed
ORD-101287,2024/05/20,Gizmo Pro,1.0,,West,Fiona Grant,Completed
ORD-100816,"Apr 09, 2023",Widget A,1.0,120.39, East,Alice Khan,Pending
ORD-100668,04-03-2023,Gadget Y,2.0,206.5,SOUTH,Fiona Grant,Completed
ORD-100383,20-05-2023,Widget B,,269.87,West,Evan Brooks,
ORD-100459,2024-11-09,Gizmo Pro,2.0,395.46,,Dana White,Completed
ORD-101099,"Feb 02, 2023",Gadget X,2.0,$254.13,north,Dana White,Pending
ORD-100412,12-10-2023,Gizmo Pro,,144.08,,Alice Khan,Cancelled
ORD-101187,"May 01, 2024",Doohickey,4.0,73.57,South,Alice Khan,Completed
ORD-101781,03/22/2024,Widget B,2.0,497.31,West,Charlie Lee,COMPLETED
ORD-101549,09/20/2024,Widget A,2.0,74.48,North,Bob Smith,Pending
ORD-100707,07/19/2024,Sprocket,2.0,285.02,North,Evan Brooks,COMPLETED
ORD-101030,"Apr 06, 2024",Widget B,3.0,N/A,East,Fiona Grant,Cancelled
ORD-101573,2023-04-12,Sprocket,3.0,56.39,north,Dana White,Completed
ORD-101539,03/30/2024,Gadget X,3.0,148.84,South,Alice Khan,  COMPLETED  
ORD-101448,"Oct 19, 2023",Sprocket,1.0,,north,,Pending
ORD-101460,08-01-2024,,1.0,$52.96,South,Dana White,
ORD-101508,07/25/2024,Gadget Y,1.0,147.69, East,Fiona Grant,completed
ORD-100644,07/02/2024,Widget A,4.0,221.21,SOUTH,Evan Brooks,Refunded
ORD-101117,"Feb 20, 2024",Widget B,2.0,10.89,East,Dana White,Completed
ORD-101536,2024-02-26,GADGET X,5.0,-215.32,West,Evan Brooks,Completed
ORD-100588,08/14/2023,Doohickey,2.0,209.15, East,Evan Brooks,Completed
ORD-100670,10/16/2023,  GADGET X  ,1.0,-186.96, East,Bob Smith,Refunded
ORD-100404,23-01-2024,Gadget X,2.0,$449.62,West ,,Completed
ORD-101027,07/03/2023,Gadget X,2.0,490.8,SOUTH,Charlie Lee ,Refunded
ORD-101916,2024/02/27,Doohickey,3.0,222.89,South,Charlie Lee,  Cancelled  
ORD-101851,03/16/2023,Widget A,4.0,295.85,,  Evan Brooks  ,Completed
ORD-101528,2023-08-18,Gadget X,,212.93,West ,Charlie Lee,COMPLETED
ORD-100079,2023-07-26,Widget B,2.0,335.59,North,  Bob  Smith  ,Completed
ORD-100094,2023-01-24,widget a,2.0,272.27,East,Charlie Lee,Refunded
ORD-100812,20-03-2023,Widget B,1.0,153.45,North,Fiona Grant,Completed
ORD-100624,"Mar 31, 2024",Widget A,3.0,212.44,West,alice khan,Completed
ORD-100611,01/03/2023,Widget A,,$77.56,West ,Charlie Lee ,Pending
ORD-100435,11/01/2023,Gadget X,2.0,471.26, East,Evan Brooks,Refunded
ORD-101541,12/26/2024,Widget B,2.0,62.87,West ,Bob Smith,Pending
ORD-101169,2024-05-19,Gizmo Pro,,214.87,  East  ,Fiona Grant,Completed
ORD-101804,2024-03-22,Widget A,1.0,264.26,North,  Fiona Grant  ,Pending
ORD-101818,2024-10-28,Doohickey,3.0,$288.36,East,Charlie Lee ,Completed
ORD-101827,2023-07-15,Gizmo Pro,2.0,352.41, East,Bob Smith,Pending
ORD-101112,"Nov 05, 2023",  Widget A  ,2.0,495.28,South,Alice Khan,Pending
ORD-101220,10/16/2023,Gadget X,2.0,37.33,,Charlie Lee ,completed
ORD-101605,2024/10/03,Gizmo Pro,1.0,N/A,West,Fiona Grant,Completed
ORD-100547,2023/03/26,widget a,1.0,N/A,South,Dana White,Completed
ORD-101344,12/29/2024,Sprocket,1.0,$161.76, East,Evan Brooks,Completed
ORD-100917,"Dec 07, 2024",Gadget X,4.0,357.71,West,Charlie Lee ,Completed
